Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
S0000157-Truong-Mam-non-GCA-Ecolife-Capitol.csv,26.683676310394187,29.297359983798053,367.6137669244791,-0.15913925808976037,138.5007452590239
S0000553-Thu-vien-Truong-Cao-dang-Su-pham-Trung-uong.csv,25.215778106271788,31.831034561548282,255.089202675568,-0.9464655744542163,104.54309308481649
S0000348-Cau-Dien.csv,16.269138507723678,18.707267574356194,121.03054630643892,0.4505555400958885,49.03412235445338
S0000345-Doi-Can.csv,35.07895520413736,39.065865707929575,423.16558049788534,0.48432441354783606,210.7923464164632
S0000099-Phu-Vien.csv,27.169682758286605,31.779321557778886,300.65867675693363,0.5861591202404655,100.86589133986746
S0000499-Quang-An.csv,18.616561849786677,25.62500803997686,93.9487307716664,0.5561742540894663,48.119668039830685
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
S0000157-Truong-Mam-non-GCA-Ecolife-Capitol.csv,29.20892708335116,33.629636463996164,384.51204641387767,-0.5272951948219093,145.28553258332687
S0000553-Thu-vien-Truong-Cao-dang-Su-pham-Trung-uong.csv,23.015343468632366,28.21861377691198,254.72482046493363,-0.5297362906415668,94.95244854948956
S0000348-Cau-Dien.csv,29.362720159778096,32.7922393108731,224.0083568210539,-0.6882829398363075,92.44933520817744
S0000345-Doi-Can.csv,26.137136151772747,32.740663645635834,203.21228320669437,0.637793181194096,64.82449434985038
S0000099-Phu-Vien.csv,43.687005451450965,51.30565686926085,527.4114670516383,-0.07863535272423716,163.37808519326282
S0000499-Quang-An.csv,37.122967176253056,46.836869130321354,266.6786860298321,-0.4827235442502311,129.50443290292156
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
S0000499-Quang-An.csv,58.96178498752225,69.03979340741334,144.23886307497753,-0.07585890819541907,35.936887935494354
