time,PM2.5,humidity,temperature
2021-01-01 00:00:00,52.700000224939636,68.69999984157602,13.599999771835618
2021-01-01 01:00:00,50.29999991403209,67.49999987443934,13.300000144154017
2021-01-01 02:00:00,56.60000005986889,66.00000078212466,13.100000392366283
2021-01-01 03:00:00,61.80999937186316,65.7000007903405,13.000000516472415
2021-01-01 04:00:00,75.07999946625415,62.59999971976252,12.300000047048423
2021-01-01 05:00:00,67.50000073777413,61.099999760841676,11.800000667579088
2021-01-01 06:00:00,49.100000141604326,61.499999172149785,11.200000074048962
2021-01-01 07:00:00,52.59999979704032,60.70000034953357,11.100000198155096
2021-01-01 08:00:00,55.60000037718775,59.39999922966061,11.399999825836696
2021-01-01 09:00:00,43.39999997773791,48.70000067816681,12.599999674730025
2021-01-01 10:00:00,35.500000167249596,39.20000036059735,14.100000489471876
2021-01-01 11:00:00,37.000000074297304,36.70000100680006,15.50000009015294
2021-01-01 12:00:00,35.199999649603654,32.09999997730124,16.799999814940136
2021-01-01 13:00:00,34.40000005666914,29.700000043027885,17.799999912045728
2021-01-01 14:00:00,32.89999976659543,28.40000065636727,18.89999988504519
2021-01-01 15:00:00,32.6999996768488,26.99999838375802,19.99999985804465
2021-01-01 16:00:00,34.499999718516456,29.799999462551824,19.200000181810253
2021-01-01 17:00:00,36.59999989480405,32.699999960869576,18.299999960598527
2021-01-01 18:00:00,42.100000016802085,40.09999860273751,16.699999939046265
2021-01-01 19:00:00,49.00000009673101,44.89999847128421,15.699999841940674
2021-01-01 20:00:00,51.6999997762065,45.800000179849064,15.09999991749401
2021-01-01 21:00:00,61.79999932907323,48.3999989531703,14.599999868941213
2021-01-01 22:00:00,74.10000140125686,51.39999887101199,14.599999868941213
2021-01-01 23:00:00,74.70000090444475,54.40000052206602,14.200000365365744
2021-01-02 00:00:00,78.10000013198143,57.700000431691876,13.89999939951722
2021-01-02 01:00:00,84.47999985408569,58.79999924609227,13.400000020047884
2021-01-02 02:00:00,83.77000141231255,63.10000028380692,13.000000516472415
2021-01-02 03:00:00,65.33000064498302,66.79999960474089,12.79999942651776
2021-01-02 04:00:00,65.52999996867764,68.69999984157602,12.39999992294229
2021-01-02 05:00:00,111.68000286700314,71.00000035632542,12.000000419366822
2021-01-02 06:00:00,82.40000014640395,70.19999980049685,11.59999957762443
2021-01-02 07:00:00,61.469999449109494,67.7999998662235,11.200000074048962
2021-01-02 08:00:00,64.03999972139385,69.50000039740458,11.699999453518299
2021-01-02 09:00:00,69.31999933291766,71.09999977584937,12.79999942651776
2021-01-02 10:00:00,71.88999960520202,66.79999960474089,14.400000117153478
2021-01-02 11:00:00,73.7300013501334,57.10000044812354,16.199999890493473
2021-01-02 12:00:00,56.49999963196957,48.3999989531703,17.500000284364127
2021-01-02 13:00:00,52.99999997653357,43.20000140652783,18.700000133257454
2021-01-02 14:00:00,51.600000114359176,40.90000089177842,19.499999809491854
2021-01-02 15:00:00,48.59999991723775,37.09999868489582,20.699999992926912
2021-01-02 16:00:00,53.09999963838089,38.29999865203249,19.89999998215078
2021-01-02 17:00:00,61.40000068168396,42.70000084248343,19.399999933597986
2021-01-02 18:00:00,79.49999999415584,50.60000004839577,17.700000036151863
2021-01-02 19:00:00,85.83000103441442,51.29999945148805,17.000000235811328
2021-01-02 20:00:00,106.04999869362375,54.700000513850185,16.400000311364664
2021-01-02 21:00:00,99.49000126550874,55.6000004892027,15.79999971783454
2021-01-02 22:00:00,74.95999895277498,59.29999981013666,15.09999991749401
2021-01-02 23:00:00,78.10000013198143,64.00000025915942,14.800000289812408
2021-01-03 00:00:00,69.99999917842499,67.90000015235361,14.499999993047345
2021-01-03 01:00:00,79.8999986415451,69.70000010305863,14.100000489471876
2021-01-03 02:00:00,58.44000027269627,73.0000000126845,13.699999647729486
2021-01-03 03:00:00,52.44999992124335,75.49999979978487,13.499999895941752
2021-01-03 04:00:00,58.699999853130485,75.00000010234665,13.400000020047884
2021-01-03 05:00:00,90.83999949061007,74.0000002741671,12.699999550623891
2021-01-03 06:00:00,59.11000007541367,71.80000004554782,12.200000171154556
2021-01-03 07:00:00,66.3100002420843,71.90000033167793,12.100000295260688
2021-01-03 08:00:00,69.54999878498208,72.80000030703043,12.900000640578549
2021-01-03 09:00:00,74.23999893610791,72.89999972655437,14.30000024125961
2021-01-03 10:00:00,80.09000098665778,68.39999984979184,15.699999841940674
2021-01-03 11:00:00,85.6300001786158,60.19999978548917,17.299999863492932
2021-01-03 12:00:00,81.94999975296103,56.09999932003475,18.60000025736359
2021-01-03 13:00:00,77.7999988482835,53.50000054671351,19.200000181810253
2021-01-03 14:00:00,44.799999935668815,47.29999840555756,19.499999809491854
2021-01-03 15:00:00,48.800000006984384,48.00000127507453,18.700000133257454
2021-01-03 16:00:00,43.39999997773791,49.499999500783034,18.10000020881079
2021-01-03 17:00:00,43.39999997773791,48.800000097690756,17.799999912045728
2021-01-03 18:00:00,43.79999996571817,51.29999945148805,17.299999863492932
2021-01-03 19:00:00,48.59999991723775,56.09999932003475,17.1000001117052
2021-01-03 20:00:00,53.29999972812752,58.69999982656833,17.000000235811328
2021-01-03 21:00:00,62.19999950856648,60.4000003577494,16.799999814940136
2021-01-03 22:00:00,65.60000026820717,59.999999213228946,16.699999939046265
2021-01-03 23:00:00,71.10000082110945,58.90000039882855,16.6000000631524
2021-01-04 00:00:00,70.71000068440611,59.59999980192083,16.400000311364664
2021-01-04 01:00:00,76.3999989861091,59.59999980192083,16.299999766387337
2021-01-04 02:00:00,70.2299986304894,59.999999213228946,16.299999766387337
