time,PM2.5,humidity,temperature
2021-01-01 00:00:00,34.80000002486625,67.6000001719232,16.099999678744275
2021-01-01 01:00:00,47.099999981400565,65.89999981097104,15.99999990252548
2021-01-01 02:00:00,41.69999999403234,63.600000603517145,15.699999879609422
2021-01-01 03:00:00,55.480000436881376,71.30000031707839,15.200000304255779
2021-01-01 04:00:00,63.43999976196034,68.79999967952529,14.499999787945187
2021-01-01 05:00:00,54.20000028314701,66.89999970307255,13.799999965894278
2021-01-01 06:00:00,47.50000011760237,65.30000005717,13.700000189675487
2021-01-01 07:00:00,60.399999573160855,69.59999995612623,13.100000143843369
2021-01-01 08:00:00,54.70000045339927,68.19999992572424,13.000000367624578
2021-01-01 09:00:00,56.69999972385122,57.29999910575927,13.999999518331862
2021-01-01 10:00:00,35.29999984247924,47.299998370145516,15.60000010339063
2021-01-01 11:00:00,31.400000277707974,42.700001769836334,16.899999971273658
2021-01-01 12:00:00,34.199999820563534,40.80000088608429,17.29999977040851
2021-01-01 13:00:00,30.19999986910255,38.39999824168287,18.0000002867191
2021-01-01 14:00:00,28.90000013172522,36.9999991185802,18.49999986207274
2021-01-01 15:00:00,28.19999989337206,36.69999878803002,18.899999661207595
2021-01-01 16:00:00,29.300000267927025,37.90000011023073,19.00000013168607
2021-01-01 17:00:00,31.799999708631237,39.99999879488474,18.70000010877001
2021-01-01 18:00:00,35.000000092967156,43.500000231838655,18.199999839156682
2021-01-01 19:00:00,44.699999869468265,47.59999870069569,17.500000017105776
2021-01-01 20:00:00,66.09999869292244,52.900000306352055,16.99999974749245
2021-01-01 21:00:00,62.20000018606898,57.89999976685962,16.800000195054864
2021-01-01 22:00:00,75.69999914065164,60.199999881612825,16.500000172138805
2021-01-01 23:00:00,72.31999968241487,60.09999916656323,16.200000149222745
2021-01-02 00:00:00,84.52000101545582,62.49999999636603,16.099999678744275
2021-01-02 01:00:00,85.55999911268918,69.40000034062564,15.799999655828215
2021-01-02 02:00:00,97.44000146521435,70.0000000944267,15.500000327171838
2021-01-02 03:00:00,103.6599996335926,69.9000002866764,15.099999833777305
2021-01-02 04:00:00,86.94999873965621,73.89999985508246,14.900000281339722
2021-01-02 05:00:00,104.11000119737673,75.00000000858391,14.400000011726396
2021-01-02 06:00:00,84.8399999959716,75.20000007773415,13.799999965894278
2021-01-02 07:00:00,64.19999945652094,71.99999987862972,13.500000637237903
2021-01-02 08:00:00,67.03999957721952,71.09999979427849,13.600000413456694
2021-01-02 09:00:00,76.62999917520942,75.70000002378491,14.300000235507603
2021-01-02 10:00:00,91.60999976218443,71.59999974032925,15.500000327171838
2021-01-02 11:00:00,87.81000128938143,63.999999834518306,16.800000195054864
2021-01-02 12:00:00,71.73000032785146,59.39999960501189,17.899999816240623
2021-01-02 13:00:00,70.90000032734412,54.200000529003745,18.7999998849888
2021-01-02 14:00:00,57.80000009840619,49.40000068399675,19.600000177518183
2021-01-02 15:00:00,58.30000026865845,48.89999892334738,19.900000200434242
2021-01-02 16:00:00,63.999999388420036,49.40000068399675,19.999999976653037
2021-01-02 17:00:00,69.099999714436,50.49999947654925,19.900000200434242
2021-01-02 18:00:00,83.92999883977822,54.09999981395414,18.899999661207595
2021-01-02 19:00:00,96.75000207660048,57.09999949025868,18.199999839156682
2021-01-02 20:00:00,95.32000187179044,60.09999916656323,17.899999816240623
2021-01-02 21:00:00,106.86000072320707,61.300000488763935,17.599999793324564
2021-01-02 22:00:00,85.14000009812295,62.19999966581585,17.29999977040851
2021-01-02 23:00:00,66.29999876102333,67.00000041812216,16.899999971273658
2021-01-03 00:00:00,74.69999880014711,71.30000031707839,16.500000172138805
2021-01-03 01:00:00,79.40000040051835,75.79999983153519,16.29999992544154
2021-01-03 02:00:00,58.100000200557545,78.59999989233916,15.900000126306688
2021-01-03 03:00:00,61.850000066892406,81.60000002229336,15.500000327171838
2021-01-03 04:00:00,77.58999893787092,83.29999992959586,15.200000304255779
2021-01-03 05:00:00,73.39000032886611,79.80000002370953,14.799999810861246
2021-01-03 06:00:00,91.81999785891045,78.89999999606451,14.10000068307002
2021-01-03 07:00:00,81.96999873661221,79.19999998637745,13.999999518331862
2021-01-03 08:00:00,76.69999948115615,78.50000008458886,14.300000235507603
2021-01-03 09:00:00,90.91000234494544,81.79999997803117,14.900000281339722
2021-01-03 10:00:00,92.67999758752151,79.90000000157843,16.200000149222745
2021-01-03 11:00:00,95.62999718145275,71.99999987862972,17.800000040021835
2021-01-03 12:00:00,91.98000017028252,64.30000016506848,19.00000013168607
2021-01-03 13:00:00,88.54000125583832,63.399999173417946,19.600000177518183
2021-01-03 14:00:00,75.19999897039938,58.39999971291038,20.49999989913652
2021-01-03 15:00:00,56.199999553598964,55.79999926760699,20.49999989913652
2021-01-03 16:00:00,49.19999999118151,57.29999910575927,19.79999972995577
2021-01-03 17:00:00,46.60000016378758,57.29999910575927,19.19999968412365
2021-01-03 18:00:00,46.60000016378758,58.099999382360195,18.899999661207595
2021-01-03 19:00:00,48.199999650676986,62.60000071141563,18.70000010877001
2021-01-03 20:00:00,56.29999958764942,64.90000082616884,18.600000332551218
2021-01-03 21:00:00,72.50000087215135,67.00000041812216,18.40000008585395
2021-01-03 22:00:00,78.7000001621652,66.10000033377092,18.199999839156682
2021-01-03 23:00:00,68.38999862634353,65.89999981097104,18.199999839156682
2021-01-04 00:00:00,65.50999933835902,66.29999994927151,17.899999816240623
2021-01-04 01:00:00,88.55999731308856,66.70000008757196,17.899999816240623
2021-01-04 02:00:00,77.08999876761867,67.10000022587244,17.70000026380304
