S0000499-Quang An,3.4072588127361643,4.466897937661596,29.1378659823884,0.841743357353368,23.255435189675456
S0000328-Luong The Vinh,2.1781045407960704,2.8840118034811097,30.976883609501787,0.8928911568225163,15.942437031365897
S0000475-Chung cu A1 - KDT Ha Dinh,5.566509394805129,7.390551326072083,41.437045280365204,0.92561436217828,18.576249945338617
S0000554-Truong Mam Non Thuc hanh Hoa Hong,4.610330809360312,5.937471853945357,40.04228932343296,0.8650657212783063,16.421176064834896
S0000346-Dinh Cong,8.045077309581337,11.862518327986061,35.1341590302261,0.9054410160883494,14.916124764600722
S0000323-Ly Thuong Kiet,2.319584935808962,3.160106867052716,35.70747238032912,0.8861068333269794,14.60208155190216
S0000144-Pham Tuan Tai,2.8599690263875974,3.9339082807113956,28.21137065209837,0.8666981019352491,16.912791340860878
S0000099-Phu Vien,2.567781704790048,3.871340588668401,23.18720708368861,0.8494211407699388,15.381278432844555
S0000318-Hoang Cau,2.9569684268344503,3.938674541418084,29.268206345106705,0.9066456269530054,13.290803463679746
S0000533-Hang Thiec,3.643045239837598,4.6657279456812875,42.303224912195546,0.8405100461458446,18.486770149910193
S0000229-Quan Hoa,10.098141056257038,12.965711922589659,21.62627042325426,0.8080569919299312,18.295972553842386
S0000336-Truong THCS Nguyen Trai,3.5499226243095796,4.8476177093863315,27.48006268912177,0.8521286132257556,20.722409606114915
S0000399-Truong Mam non Thuc hanh Hoa Sen,6.14248960173259,7.83661179806062,50.62162700012258,0.9134076048705562,20.995881987886186
S0000169-Ngoc Thuy,7.163159718140425,10.100983329658908,68.02277837600595,0.8567049593028385,23.574160999025224
S0000343-Vinh Hung,13.065294757861725,18.358000416870286,38.24278240663232,0.8600901652537467,21.33396580567959
S0000319-Bat Trang,6.407098739824463,9.425915503471575,37.295822924399175,0.8222609594315627,23.057682364233592
S0000341-Ho Kim Lien,10.3092143461247,15.247036894569217,24.024206685820136,0.8747733794707623,15.570871038727352
S0000352-Dai hoc Mo Dia Chat,3.384714308062772,4.411436169080857,49.94063748072073,0.8821391314563991,19.212737413925456
S0000509-Van Phu,5.056711259035757,7.551974337163811,28.152807574974936,0.906211115939284,16.89968672704289
S0000171-GENESIS School,7.180619877703068,10.004982827891373,42.560094974498455,0.8663996066497273,17.284691536513503
S0000595-Trung tam Sao Mai,2.0091029867706736,2.746135237369823,24.174733579103695,0.8680647891396538,18.142525379671383
S0000541-Tran Quang Khai,10.320764597905491,15.10769947170291,34.82354973268084,0.868665882667924,19.021171844152196
S0000339-Kim Ma,9.11088273388976,11.805558264747985,32.0248666893853,0.8983348869289514,16.82180309704594
S0000367-To Hieu,3.892306051788881,5.19105610075052,26.309146055639655,0.873764354455093,18.4285513690234
S0000604-Trung Tam Van hoa The thao phuong Nghia Tan,12.588221147355293,19.364680818918664,27.465166642952614,0.8532081335914379,17.874223566900216
S0000457-Nguyen Che Nghia,8.014090189554107,9.173912789528089,83.96577489602375,0.77565667767908,38.85479661618664
S0000157-Truong Mam non GCA Ecolife Capitol,2.769780811739027,3.5057703504071003,59.20961339192408,0.89164538457879,20.965574804832887
S0000331-Truong THCS Le Quy Don,1.8840841599012497,2.729422797715956,23.155747205946692,0.9324374347282683,9.455581219164348
S0000553-Thu vien Truong Cao dang Su pham Trung uong,3.671810486374081,4.602974663696753,38.61913979033599,0.8324335447667691,20.81141071539154
S0000262-Ly Thai To,3.136819905520483,4.229590049318026,30.820533079304337,0.899137277014564,14.34775925578386
S0000368-Dai La,3.845888580204869,5.1950660105734565,25.008926210778853,0.8235653805027258,20.20460925716628
S0000345-Doi Can,1.8261978677336284,2.575031585138464,27.540228203134077,0.9273244156100349,18.970123105351515
S0000348- Cau Dien,6.481214447446221,8.918398088046795,55.81165672348807,0.7418891944036471,27.38531034477976
S0000400-Truong Spring Hill,3.7954432760557846,5.220126851673239,17.08988119590669,0.8508685051718683,13.698218398745087
S0000182-Truong THCS Trung Hoa,4.129671271040133,5.458862182754797,49.9388378866766,0.9166264383719442,20.473674713515425
S0000347- Gamuda Gardens ,4.769660309501478,6.921703550606867,26.32627762609908,0.9043845151336932,14.30947518218218
S0000264-FDS - Ton That Thuyet,4.803370279944476,7.083177925735922,31.85459820825351,0.9185825692540328,15.74724789476693
S0000497-Chuyen My,6.253359313910083,8.819634572092111,26.993726300494526,0.8850317578341317,16.144548697980426

S0000499-Quang An,2.3311289383318377,3.1886080281165694,29.930760236604613,0.916962448243871,15.32527089358718
S0000328-Luong The Vinh,2.173966739065374,2.884080302182468,28.932042459887487,0.8959200129618421,16.75139476968305
S0000475-Chung cu A1 - KDT Ha Dinh,5.90423267004045,7.830706931736126,45.57236446659335,0.9180273334815838,18.123390811318608
S0000554-Truong Mam Non Thuc hanh Hoa Hong,3.741589603643257,5.168654744033346,35.55257655183956,0.8955503937386294,15.560742544062625
S0000346-Dinh Cong,8.627564176606905,13.246553010357285,30.78774857359099,0.8790098910049281,17.08658939383137
S0000323-Ly Thuong Kiet,2.2390928872989244,3.1282361614220986,36.681890022513784,0.8880512576787234,16.46827362448031
S0000144-Pham Tuan Tai,2.1786779183502034,3.1891458471087777,25.74303198200528,0.9132681346056075,13.978335527362992
S0000099-Phu Vien,2.172428185692816,3.216302069328165,23.01246688001841,0.9069249836017259,12.771073424490426
S0000318-Hoang Cau,3.0787169823695475,4.1005136877273864,27.789121624465402,0.8993386703142557,15.156633493790489
S0000533-Hang Thiec,3.137881262600638,4.271844653037656,31.38773972607759,0.8645027912283989,16.89306173161372
