Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
S0000144-Pham Tuan Tai.csv,3.1526854,4.355609,31.55423402786255,0.7339995091431121,23.865529894828796
S0000099-Phu Vien.csv,3.3638172,4.965285,32.00756013393402,0.7254111856795221,19.961649179458618
S0000318-Hoang Cau.csv,4.4968224,6.008799,39.404407143592834,0.6150889196218206,29.22603487968445
S0000533-Hang Thiec.csv,3.7530975,5.158721,32.0840060710907,0.7734345685304874,21.323831379413605
S0000229-Quan Hoa.csv,11.467226,15.740662,42.37535297870636,0.7197537098355167,28.578299283981323
S0000336-Truong THCS Nguyen Trai.csv,4.7129254,6.58385,41.25381112098694,0.44134861388523106,32.81015157699585
S0000399-Truong Mam non Thuc hanh Hoa Sen.csv,10.629259,15.66018,40.36678671836853,0.628082788524569,26.66030526161194
S0000169-Ngoc Thuy.csv,9.964585,14.327342,39.17889893054962,0.6123101010798431,29.101741313934326
S0000343-Vinh Hung.csv,19.922045,27.663633,52.6780903339386,0.7133135620178096,26.47576332092285
S0000319-Bat Trang.csv,5.8183837,7.958612,46.489253640174866,0.8147671294518827,20.541703701019287
S0000341-Ho Kim Lien.csv,25.95487,35.83883,67.60300397872925,0.5344307758770129,34.504806995391846
S0000352-Dai hoc Mo Dia Chat.csv,5.2558284,7.221946,48.968976736068726,0.43990867939851974,35.86231470108032
S0000509-Van Phu.csv,8.048211,10.426754,59.974706172943115,0.6668636120760132,30.590295791625977
S0000171-GENESIS School.csv,9.637218,13.336929,58.63509178161621,0.7584095750210884,25.88781714439392
S0000595-Trung tam Sao Mai.csv,2.8791783,3.809357,47.078320384025574,0.6741542396506996,28.800076246261597
S0000541-Tran Quang Khai.csv,16.444872,21.602736,82.64769911766052,0.7611691223964393,28.99191379547119
S0000339-Kim Ma.csv,15.602623,20.911404,69.81867551803589,0.7155671213986516,29.42821979522705
S0000367-To Hieu.csv,3.8144755,5.4245877,42.67001748085022,0.7369280316251946,22.921577095985413
S0000604-Trung Tam Van hoa The thao phuong Nghia Tan.csv,21.602999,31.070679,66.39128923416138,0.7387170607158784,23.49701225757599
S0000457-Nguyen Che Nghia.csv,6.575491,9.706114,47.147637605667114,0.7162866602043026,20.284149050712585
S0000157-Truong Mam non GCA Ecolife Capitol.csv,3.6070805,5.071269,41.380298137664795,0.6143691304681318,25.312840938568115
S0000331-Truong THCS Le Quy Don.csv,3.1244037,4.508262,34.317800402641296,0.7448495902297227,20.929637551307678
S0000553-Thu vien Truong Cao dang Su pham Trung uong.csv,3.6989508,5.045177,42.50427484512329,0.6993570496570405,24.115949869155884
S0000262-Ly Thai To.csv,4.035635,5.5264654,46.05066478252411,0.7237993396511962,23.367102444171906
S0000368-Dai La.csv,4.56777,6.2502956,40.386366844177246,0.6198497075261318,28.622883558273315
S0000345-Doi Can.csv,3.8116972,5.224924,44.95493173599243,0.7049895467050169,25.53567886352539
S0000348- Cau Dien.csv,6.8854313,9.30254,51.539063453674316,0.49511020834526254,33.18493962287903
S0000400-Truong Spring Hill.csv,8.655595,11.531124,61.83425188064575,0.3069780487448206,41.6084349155426
S0000182-Truong THCS Trung Hoa.csv,7.7815533,10.529955,54.73349690437317,0.4032240318637078,37.65418529510498
S0000347- Gamuda Gardens .csv,14.807616,19.844715,74.1891622543335,0.3094737192345698,41.02507829666138
S0000264-FDS - Ton That Thuyet.csv,11.393056,15.21246,73.24725985527039,0.4521204778767931,35.96213459968567
S0000497-Chuyen My.csv,15.969001,20.819345,88.51910829544067,0.35543562499366177,40.63183665275574
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
S0000499-Quang An.csv,4.8294735,6.4974246,46.699586510658264,0.5506942632983971,31.5306156873703
S0000328-Luong The Vinh.csv,3.371375,4.5537877,38.56992423534393,0.5805328950104229,29.286038875579834
S0000475-Chung cu A1 - KDT Ha Dinh.csv,13.262534,17.818554,48.84466826915741,0.6277319359795002,30.59837818145752
S0000554-Truong Mam Non Thuc hanh Hoa Hong.csv,5.079906,6.9863973,42.71349608898163,0.686174888679659,27.444487810134888
S0000346-Dinh Cong.csv,14.839561,20.22753,51.99395418167114,0.712915413861291,30.097687244415283
S0000323-Ly Thuong Kiet.csv,3.2074068,4.3434863,35.3294312953949,0.7205422207104646,25.95161199569702
S0000144-Pham Tuan Tai.csv,3.2554271,4.405907,34.97020602226257,0.7278205597835599,23.223574459552765
S0000099-Phu Vien.csv,3.7579043,5.0058794,34.216779470443726,0.720902921301459,24.45133328437805
S0000318-Hoang Cau.csv,3.9539654,5.215133,35.69142520427704,0.7100547967602766,24.620039761066437
S0000533-Hang Thiec.csv,4.091703,5.4219146,36.73825562000275,0.7497265077574411,24.34133142232895
S0000229-Quan Hoa.csv,10.926444,14.710087,46.68367803096771,0.755249054544793,24.716860055923462
S0000336-Truong THCS Nguyen Trai.csv,3.5298004,4.63781,35.647279024124146,0.7227912231438554,24.75574016571045
S0000399-Truong Mam non Thuc hanh Hoa Sen.csv,11.035484,14.632343,41.134974360466,0.6753013612515146,29.6703040599823
S0000169-Ngoc Thuy.csv,8.731029,11.591245,45.795491337776184,0.7462457411162866,27.22601890563965
S0000343-Vinh Hung.csv,20.295597,27.22427,60.67107915878296,0.7223477546187422,27.432411909103394
S0000319-Bat Trang.csv,6.520304,8.986134,48.12035262584686,0.7638493997418346,23.359322547912598
S0000341-Ho Kim Lien.csv,23.13279,30.367207,59.080398082733154,0.6657384981829854,31.317436695098877
S0000352-Dai hoc Mo Dia Chat.csv,4.031885,5.3704815,40.682509541511536,0.6902745813906364,26.74090266227722
S0000509-Van Phu.csv,7.4363546,9.891971,47.443029284477234,0.7001600985855355,27.68128216266632
S0000171-GENESIS School.csv,10.674681,14.149829,54.517966508865356,0.7280616708032448,27.65481472015381
S0000595-Trung tam Sao Mai.csv,3.135879,4.078505,40.67724347114563,0.6264826825517029,27.824747562408447
S0000541-Tran Quang Khai.csv,20.319939,26.655731,69.1335916519165,0.6363746455055082,30.763524770736694
S0000339-Kim Ma.csv,19.195675,25.459354,64.6614134311676,0.5783926563803684,32.58065581321716
S0000367-To Hieu.csv,5.6178193,7.3689632,48.62554967403412,0.5145394856944357,32.227250933647156
S0000604-Trung Tam Van hoa The thao phuong Nghia Tan.csv,35.110954,45.76036,68.28032732009888,0.4332540843970588,39.91551995277405
S0000457-Nguyen Che Nghia.csv,11.443984,14.897153,56.03027939796448,0.33166292806346676,41.05575382709503
S0000157-Truong Mam non GCA Ecolife Capitol.csv,5.165171,6.7875443,47.72518873214722,0.30918172279482403,36.56955361366272
S0000331-Truong THCS Le Quy Don.csv,5.3549094,7.017707,53.046715259552,0.3817438993907659,34.682148694992065
S0000553-Thu vien Truong Cao dang Su pham Trung uong.csv,5.425043,7.001574,57.78886079788208,0.4209853393207661,34.199172258377075
S0000262-Ly Thai To.csv,6.4412355,8.310482,59.435081481933594,0.3754283591447617,37.583255767822266
S0000368-Dai La.csv,6.023269,7.7392154,62.17013597488403,0.417161697714327,36.883544921875
S0000345-Doi Can.csv,5.843903,7.5328994,63.03113102912903,0.38680049515277126,36.96160316467285
S0000348- Cau Dien.csv,8.435926,10.815248,70.3887939453125,0.3175567397574033,40.240222215652466
S0000400-Truong Spring Hill.csv,9.379759,12.050552,75.66161155700684,0.24313651416566706,43.02248656749725
S0000182-Truong THCS Trung Hoa.csv,9.274992,11.88624,80.71103692054749,0.23959094445698415,42.36840009689331
S0000347- Gamuda Gardens .csv,16.364883,20.898323,99.72432255744934,0.23420340529123407,44.20393705368042
S0000264-FDS - Ton That Thuyet.csv,13.859872,17.838886,93.37599873542786,0.24660687229757272,42.55426526069641
S0000497-Chuyen My.csv,18.22147,23.245693,103.97371053695679,0.19644217684989496,45.315536856651306
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
S0000499-Quang An.csv,5.957666,8.267088,58.01243782043457,0.27261458626764545,42.15673804283142
S0000328-Luong The Vinh.csv,3.3835037,4.6847787,38.011354207992554,0.5560536744968254,30.239862203598022
S0000475-Chung cu A1 - KDT Ha Dinh.csv,12.357661,16.956745,46.004778146743774,0.662871234984207,29.24383282661438
S0000554-Truong Mam Non Thuc hanh Hoa Hong.csv,5.589905,7.582499,35.60348153114319,0.6303371719470552,29.60515022277832
S0000346-Dinh Cong.csv,17.635893,23.477541,50.307637453079224,0.6132508229958558,33.147138357162476
S0000323-Ly Thuong Kiet.csv,3.7646427,5.055978,32.31830298900604,0.6213398040564944,29.384610056877136
S0000144-Pham Tuan Tai.csv,3.4129045,4.559939,32.108986377716064,0.7084570125254686,25.56251287460327
S0000099-Phu Vien.csv,5.0010896,6.766369,39.48536217212677,0.49007544128179326,34.96283292770386
S0000318-Hoang Cau.csv,5.700732,7.7626286,41.82267487049103,0.35760421082580474,38.655346632003784
S0000533-Hang Thiec.csv,5.4774685,7.3629317,41.014862060546875,0.5384581605429095,34.185075759887695
S0000229-Quan Hoa.csv,12.144658,16.061295,53.416627645492554,0.7082202942019398,27.974912524223328
S0000336-Truong THCS Nguyen Trai.csv,3.5307696,4.868258,44.377461075782776,0.6945583674944174,26.110336184501648
S0000399-Truong Mam non Thuc hanh Hoa Sen.csv,9.84016,13.525734,43.980059027671814,0.7225565768579613,26.37711763381958
S0000169-Ngoc Thuy.csv,8.585508,11.928843,41.77948236465454,0.7312491449320253,27.662795782089233
S0000343-Vinh Hung.csv,16.722282,24.05625,56.6672146320343,0.7832073598330485,25.21640658378601
S0000319-Bat Trang.csv,5.8972597,8.521912,45.625898241996765,0.7876181519777237,22.971853613853455
S0000341-Ho Kim Lien.csv,16.655846,24.461311,47.12658226490021,0.7831116955398345,21.699312329292297
S0000352-Dai hoc Mo Dia Chat.csv,3.3904576,4.9323807,33.43164622783661,0.738745635901499,20.99953144788742
S0000509-Van Phu.csv,5.88735,8.81647,33.420369029045105,0.7618156064509313,21.016359329223633
S0000171-GENESIS School.csv,9.335027,13.513637,43.19292604923248,0.7519652498099288,24.45136308670044
S0000595-Trung tam Sao Mai.csv,2.2030575,3.0686164,35.837504267692566,0.7885566854869298,20.8904966711998
S0000541-Tran Quang Khai.csv,16.721073,22.95454,64.42831754684448,0.7303439551933727,29.066959023475647
S0000339-Kim Ma.csv,15.188435,20.815601,58.001333475112915,0.7181673413353509,28.566670417785645
S0000367-To Hieu.csv,4.0153503,5.4280643,40.64258337020874,0.736590712584976,25.81689953804016
S0000604-Trung Tam Van hoa The thao phuong Nghia Tan.csv,26.560747,35.722507,69.18807029724121,0.6546229854966807,29.83061969280243
S0000457-Nguyen Che Nghia.csv,6.7699122,9.16439,52.100491523742676,0.7470724682383869,23.641470074653625
S0000157-Truong Mam non GCA Ecolife Capitol.csv,4.291955,5.7478037,38.38515877723694,0.504615611473511,31.947392225265503
S0000331-Truong THCS Le Quy Don.csv,3.6487882,4.9360814,50.17958879470825,0.6941260118681529,26.368287205696106
S0000553-Thu vien Truong Cao dang Su pham Trung uong.csv,4.3911614,5.7341,61.65699362754822,0.611645202379459,29.331883788108826
S0000262-Ly Thai To.csv,4.781838,6.503276,53.99790406227112,0.617532854290267,28.9549320936203
S0000368-Dai La.csv,5.0107384,6.7104564,49.97424781322479,0.5618141535632517,31.000995635986328
S0000345-Doi Can.csv,5.7425056,7.5556245,54.51487898826599,0.38309515564130125,36.352503299713135
S0000348- Cau Dien.csv,7.7438593,9.972609,67.84050464630127,0.419755333904128,36.71678900718689
S0000400-Truong Spring Hill.csv,9.634755,12.729107,71.598881483078,0.15550017061664467,46.94310426712036
S0000182-Truong THCS Trung Hoa.csv,9.229815,11.962002,77.48478055000305,0.22986652245823358,42.882710695266724
S0000347- Gamuda Gardens .csv,17.260818,22.370634,97.91159629821777,0.12250007247531292,48.555946350097656
S0000264-FDS - Ton That Thuyet.csv,13.45166,17.340961,91.52697324752808,0.288077819160823,42.12404489517212
S0000497-Chuyen My.csv,17.864506,22.51386,111.36593818664551,0.24624172980734604,44.85212564468384
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
S0000499-Quang An.csv,4.8759723,6.1670756,65.08780121803284,0.5952209267149936,34.661105275154114
S0000328-Luong The Vinh.csv,2.8130572,3.6823175,41.470396518707275,0.7257195831745502,26.488184928894043
S0000475-Chung cu A1 - KDT Ha Dinh.csv,10.89933,14.675946,53.88118624687195,0.7474641549061971,25.805282592773438
S0000554-Truong Mam Non Thuc hanh Hoa Hong.csv,4.406457,6.2547855,39.06818926334381,0.7484606532375673,25.70110261440277
S0000346-Dinh Cong.csv,12.969936,18.232504,52.670931816101074,0.7667525984540846,25.995826721191406
S0000323-Ly Thuong Kiet.csv,2.5473652,3.6352184,29.840654134750366,0.8042506397625783,23.070715367794037
S0000144-Pham Tuan Tai.csv,3.1037846,4.1947813,33.43974947929382,0.7532806204589833,23.149311542510986
S0000099-Phu Vien.csv,3.183522,4.3697987,34.97627675533295,0.7873244952390371,20.793986320495605
S0000318-Hoang Cau.csv,3.5204453,4.5045476,39.69225287437439,0.7836846157714471,20.971712470054626
S0000533-Hang Thiec.csv,3.586176,4.813814,44.9344664812088,0.802717683907092,23.668265342712402
S0000229-Quan Hoa.csv,9.324151,13.033899,54.364097118377686,0.8078489845111322,24.006955325603485
S0000336-Truong THCS Nguyen Trai.csv,3.3813448,4.7954135,41.11914336681366,0.7036307401178943,26.699477434158325
S0000399-Truong Mam non Thuc hanh Hoa Sen.csv,9.703846,13.770215,41.59783124923706,0.7124362194771027,26.532703638076782
S0000169-Ngoc Thuy.csv,9.703203,13.29824,47.24108278751373,0.66600383132513,31.392008066177368
S0000343-Vinh Hung.csv,17.686584,25.890423,50.24452805519104,0.7488882535855925,25.881189107894897
S0000319-Bat Trang.csv,6.766898,9.373654,45.198848843574524,0.74304255217006,24.33200627565384
S0000341-Ho Kim Lien.csv,17.023024,25.56026,42.88552701473236,0.7631860916433807,23.389318585395813
S0000352-Dai hoc Mo Dia Chat.csv,3.1279356,4.7059445,30.58396875858307,0.7621824142851301,20.325961709022522
S0000509-Van Phu.csv,5.9118233,8.566242,34.591758251190186,0.7751439554124142,20.565898716449738
S0000171-GENESIS School.csv,9.360853,13.476936,42.655766010284424,0.7533106307438937,22.562727332115173
S0000595-Trung tam Sao Mai.csv,2.3352952,3.3421428,37.05318570137024,0.7491819672852327,22.641490399837494
S0000541-Tran Quang Khai.csv,16.168198,22.78182,61.55291795730591,0.7343867033331312,27.651703357696533
S0000339-Kim Ma.csv,14.148375,20.068394,53.35938334465027,0.7380377896203203,26.234275102615356
S0000367-To Hieu.csv,4.3107944,5.995197,41.945862770080566,0.6786723921927872,27.41614282131195
S0000604-Trung Tam Van hoa The thao phuong Nghia Tan.csv,26.37575,35.9952,54.42960262298584,0.6493298795785943,29.15179133415222
S0000457-Nguyen Che Nghia.csv,7.873299,10.685366,41.402506828308105,0.656150944385729,27.282989025115967
S0000157-Truong Mam non GCA Ecolife Capitol.csv,3.8327823,5.0742283,36.614587903022766,0.6139189345598912,28.979909420013428
S0000331-Truong THCS Le Quy Don.csv,4.1887,5.4230514,47.599437832832336,0.630796886962787,29.547148942947388
S0000553-Thu vien Truong Cao dang Su pham Trung uong.csv,4.875468,6.2855563,58.93234610557556,0.533356094007617,31.690633296966553
S0000262-Ly Thai To.csv,5.8620324,7.705181,50.1090943813324,0.4630974188826035,34.03562307357788
S0000368-Dai La.csv,5.7307262,7.5382333,46.85845971107483,0.4470404247267289,36.26494109630585
S0000345-Doi Can.csv,5.710111,7.444456,52.98980474472046,0.4011150349187461,36.79713010787964
S0000348- Cau Dien.csv,7.6869106,9.915092,61.82456016540527,0.4264290457455989,39.21823799610138
S0000400-Truong Spring Hill.csv,8.962894,11.564538,77.22432017326355,0.30295590627384184,42.559993267059326
S0000182-Truong THCS Trung Hoa.csv,9.050928,11.751821,73.60967993736267,0.256692397143673,43.05233359336853
S0000347- Gamuda Gardens .csv,16.567165,21.314846,97.31540083885193,0.20337320419227323,44.500866532325745
S0000264-FDS - Ton That Thuyet.csv,12.95373,16.760498,84.20834541320801,0.33494117938165824,40.70543646812439
S0000497-Chuyen My.csv,17.315145,22.16323,95.60916423797607,0.2695368821751848,44.6187287569046
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
9.235235774614718,12.100048551099245,79.26765696959556,-0.5656649132490024,64.54531156156436
7.758081143007816,9.88916478141637,79.89140852916096,-0.7603900385774718,68.63909666967133
21.312022924686417,30.077741959541665,95.31779654916373,-0.4186692257563447,62.20676025384337
14.3804804005817,18.203798652171045,69.25456497404912,-0.9945568215135585,69.25263899104425
38.25862722205125,51.3497311928639,78.081117395149,-1.188328535628131,83.26418018882403
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
10.019557936027585,12.5986887635096,113.34853067287094,-0.6973651765815667,68.63740332818634
9.477390322672026,10.91226266943748,146.84109666974615,-1.1434793209315264,73.57105297450872
18.000967490586987,24.728562104376223,81.2222430370269,0.04106666102484935,52.06454549371149
14.344243639447738,18.73863235375486,62.277025713719915,-1.1134800260485194,60.1657537956179
39.9617086603166,53.00502953994115,108.06421616198176,-1.3316874563125594,97.05225568208115
14.353114057174578,23.900388526503445,134.88187809174988,-8.068974483519023,60.305869883782634
7.377552399927258,9.441590476068797,56.036920381070146,-0.12172330545873433,55.22081537823911
6.792879759452363,7.987880647611967,104.05447154337759,0.2555090611363743,45.86417082889038
6.283765934643292,7.75731063761332,49.64152201632005,0.4024363779912983,37.486387827069635
11.684295295671879,14.017652402155269,65.44015039090999,-0.8841660903448585,65.02001584814427
35.082131519405166,41.3398410958528,167.97870078203275,-1.1451161496915603,83.28409013321168
9.989294030740064,13.258602292344616,68.82094428919379,-0.8319297346373304,71.59553915264881
11.196439276059724,15.387261171229062,46.36647173211558,0.5693118231756003,38.3646540711295
19.370116441680633,25.838778434690845,198.1063179347193,-0.27305979048456464,59.890957324650294
50.319720314063794,65.65233198363717,107.28639630746603,-1.1499062327349736,95.06236920881346
17.212986564199834,23.457717196350227,67.6223123511326,-0.6531463097239447,65.74742113322898
76.29500038966697,91.94657257168099,147.81966764794524,-3.7624721845366453,131.89799919280526
6.365834885667896,7.817249679267629,53.11842672392335,0.38352646299416193,36.387391244108635
19.39299762468815,24.75346559533913,110.3798333096651,-0.6388552390100481,84.9453429692892
24.22798413005114,30.761294538091988,94.92152832021794,-0.5256763680801007,68.25414770238885
4.428527983114893,5.465344224467871,78.39787152184371,0.3261616335748472,39.87492345783262
44.790636645552695,61.84523682228621,131.91182842896595,-1.6607511657551175,90.55286759015326
23.888777210553624,29.579311152737663,64.6283488283315,0.2358064074437235,51.33508634049835
9.938237932341815,12.470251197359088,60.37453006105283,-0.22423643230793489,59.994955347422106
49.06426402825212,64.55932215935768,118.60645743146547,-0.6542126520788372,69.41142350976676
5.885168930333634,7.5850941231905695,47.87674681398373,0.793149082599611,25.43983197101206
6.737963598316292,9.091013786352175,76.21056199229952,-0.03432155914504631,55.718113970217175
9.763413129755968,12.008805661870367,51.45501175968019,-0.5231067552342485,56.923900138221605
7.86245209941634,9.8468615048757,52.02391375844376,-0.009540782886196197,50.06768547555307
11.736641315159027,16.264512328204248,77.61158158726774,-1.336317490949153,57.9337348595238
8.764225891639702,11.139936631068684,61.47919349177931,-0.14862541061582202,53.63577719342714
3.634882951439337,4.983268730153017,45.942757603518125,0.7285682024906411,31.01625573594137
4.781838636721147,6.065677433216118,56.02038797230002,0.812129959978525,19.517834730702972
19.20521994769978,25.459234329164232,125.18658293880137,-2.9413671462264834,65.81566146738712
13.497363732710314,16.55483297036924,184.2417074980695,-0.33730911298179134,62.430712237389095
15.454066667714537,21.559549779041713,83.2538416015767,-0.08203339763780915,45.02128189729835
17.72797083606481,21.41627187913196,115.48426502048059,-0.10156278000746677,63.46661413104253
36.03069596563856,42.52139970494912,228.83666167397928,-2.2644334907340697,95.27461557418815
Target Station,MAE,RMSE,MAPE,R2_score,MDAPE
S0000499-Quang An.csv,6.7166195,9.040682,79.01340126991272,0.37176414461879004,44.71465349197388
S0000328-Luong The Vinh.csv,5.0958905,6.7530885,50.68926811218262,0.3714837249533969,45.69159150123596
S0000475-Chung cu A1 - KDT Ha Dinh.csv,14.812529,19.774305,58.615291118621826,0.6333086181694203,39.65042233467102
S0000554-Truong Mam Non Thuc hanh Hoa Hong.csv,6.3895345,8.658954,43.75324249267578,0.6824236309009861,32.31228590011597
S0000346-Dinh Cong.csv,17.813828,24.677671,59.92273688316345,0.6658340502333245,32.465288043022156
S0000323-Ly Thuong Kiet.csv,3.7848315,5.050194,43.658655881881714,0.7303315591511274,35.03156006336212
S0000144-Pham Tuan Tai.csv,3.8518534,5.1436744,40.9648060798645,0.7470581056197478,30.561617016792297
S0000099-Phu Vien.csv,4.6434855,6.0429235,64.32855129241943,0.6767498119539106,32.468536496162415
S0000318-Hoang Cau.csv,5.777702,7.1275887,82.45853185653687,0.6498217361381144,33.324068784713745
S0000533-Hang Thiec.csv,4.68309,6.378375,50.370460748672485,0.7201026127222587,27.941814064979553
